"peakid","mz","rt","into","chemid","dbid","dbname"
1814,1028.19189376352,211.088004112244,26812.6928480028,208,"IROA_P05W73","HIPPURATE"
1815,118.064908304803,211.088004112244,26463.1701765716,208,"IROA_P05W73","HIPPURATE"
1816,403.086440034044,211.088004112244,21599.033101662,208,"IROA_P05W73","HIPPURATE"
1817,837.104788497319,211.088004112244,20087.3810185551,208,"IROA_P05W73","HIPPURATE"
1818,419.052028447269,211.088004112244,19958.4439206434,208,"IROA_P05W73","HIPPURATE"
1819,202.047058353348,211.088004112244,19493.8670708557,208,"IROA_P05W73","HIPPURATE"
1820,821.133110865207,211.088004112244,16525.2451097026,208,"IROA_P05W73","HIPPURATE"
1821,620.092807807641,211.088004112244,15992.9459500852,208,"IROA_P05W73","HIPPURATE"
1822,426.072009539929,211.088004112244,14384.3576618272,208,"IROA_P05W73","HIPPURATE"
1823,95.0492378570869,211.088004112244,12038.8342472383,208,"IROA_P05W73","HIPPURATE"
1824,225.032264090038,211.088004112244,11207.1365185796,208,"IROA_P05W73","HIPPURATE"
1825,151.076899234842,108.621997833252,2029810.42094665,209,"IROA_P05W80","3-METHOXYTYRAMINE"
1826,152.07869194706,108.621997833252,235455.899302478,209,"IROA_P05W80","3-METHOXYTYRAMINE"
1827,151.171412577192,108.621997833252,85495.2960493999,209,"IROA_P05W80","3-METHOXYTYRAMINE"
1828,136.051760912495,108.621997833252,78822.1884800388,209,"IROA_P05W80","3-METHOXYTYRAMINE"
1829,91.0545215946252,108.621997833252,51186.4048907298,209,"IROA_P05W80","3-METHOXYTYRAMINE"
1830,119.04906590557,108.621997833252,44423.6020423751,209,"IROA_P05W80","3-METHOXYTYRAMINE"
1831,160.075465286187,108.621997833252,31153.0489567577,209,"IROA_P05W80","3-METHOXYTYRAMINE"
1832,151.270998479339,108.621997833252,29509.4952470138,209,"IROA_P05W80","3-METHOXYTYRAMINE"
1833,168.101505275864,108.621997833252,25749.4199340572,209,"IROA_P05W80","3-METHOXYTYRAMINE"
1834,153.080604987705,108.621997833252,18676.3216544197,209,"IROA_P05W80","3-METHOXYTYRAMINE"
1835,95.049318068429,108.621997833252,16254.4368783847,209,"IROA_P05W80","3-METHOXYTYRAMINE"
1836,151.113301189457,108.621997833252,13615.5302185492,209,"IROA_P05W80","3-METHOXYTYRAMINE"
1837,174.05537957623,189.70799446106,1170354.43518731,210,"IROA_P05W82","2-QUINOLINECARBOXYLIC ACID"
1838,146.0600086572,189.70799446106,558239.142864094,210,"IROA_P05W82","2-QUINOLINECARBOXYLIC ACID"
1839,128.049299200259,189.70799446106,158454.138902805,210,"IROA_P05W82","2-QUINOLINECARBOXYLIC ACID"
1840,175.057973191926,189.70799446106,131970.339925682,210,"IROA_P05W82","2-QUINOLINECARBOXYLIC ACID"
1841,218.018795187921,189.70799446106,69807.9978829209,210,"IROA_P05W82","2-QUINOLINECARBOXYLIC ACID"
1842,147.063014997784,189.70799446106,53174.561285904,210,"IROA_P05W82","2-QUINOLINECARBOXYLIC ACID"
1843,174.157976241499,189.70799446106,34479.5284338944,210,"IROA_P05W82","2-QUINOLINECARBOXYLIC ACID"
1844,169.075680202302,189.70799446106,31223.6793438514,210,"IROA_P05W82","2-QUINOLINECARBOXYLIC ACID"
1845,156.04395619701,189.70799446106,30322.4895581292,210,"IROA_P05W82","2-QUINOLINECARBOXYLIC ACID"
1846,401.021636528632,189.70799446106,26603.025173208,210,"IROA_P05W82","2-QUINOLINECARBOXYLIC ACID"
1847,608.078157367056,189.70799446106,26214.4339966358,210,"IROA_P05W82","2-QUINOLINECARBOXYLIC ACID"
1848,413.048045245669,189.70799446106,20545.9878400725,210,"IROA_P05W82","2-QUINOLINECARBOXYLIC ACID"
1849,129.05235092056,189.70799446106,15481.4827492899,210,"IROA_P05W82","2-QUINOLINECARBOXYLIC ACID"
1850,423.003594614431,189.70799446106,12984.999745182,210,"IROA_P05W82","2-QUINOLINECARBOXYLIC ACID"
1851,618.03318831899,189.70799446106,12405.8495854101,210,"IROA_P05W82","2-QUINOLINECARBOXYLIC ACID"
1852,174.095475855868,189.70799446106,11406.4022542695,210,"IROA_P05W82","2-QUINOLINECARBOXYLIC ACID"
1853,176.060050639206,189.70799446106,11310.1285750045,210,"IROA_P05W82","2-QUINOLINECARBOXYLIC ACID"
1854,258.006967031089,189.70799446106,10847.9975103837,210,"IROA_P05W82","2-QUINOLINECARBOXYLIC ACID"
1855,160.076818108201,105.924003124237,1534398.10183447,211,"IROA_P05W83","SEROTONIN"
1856,161.078857887156,105.924003124237,187390.919141108,211,"IROA_P05W83","SEROTONIN"
1857,160.174629478435,105.924003124237,57308.7379902073,211,"IROA_P05W83","SEROTONIN"
1858,243.074208256884,105.924003124237,56681.3275986115,211,"IROA_P05W83","SEROTONIN"
1859,159.067550259766,105.924003124237,34085.129804987,211,"IROA_P05W83","SEROTONIN"
1860,204.065598114617,105.924003124237,28638.0799779709,211,"IROA_P05W83","SEROTONIN"
1861,213.063398623153,105.924003124237,25935.2192982943,211,"IROA_P05W83","SEROTONIN"
1862,115.054289508752,105.924003124237,24166.280555186,211,"IROA_P05W83","SEROTONIN"
1863,176.070309405243,105.924003124237,22096.092749349,211,"IROA_P05W83","SEROTONIN"
1864,160.277124388121,105.924003124237,20580.0004099072,211,"IROA_P05W83","SEROTONIN"
1865,221.091927203272,105.924003124237,19047.4988205153,211,"IROA_P05W83","SEROTONIN"
1866,191.081485834257,105.924003124237,18572.8126936153,211,"IROA_P05W83","SEROTONIN"
1867,132.080387697433,105.924003124237,16901.7061895908,211,"IROA_P05W83","SEROTONIN"
1868,261.054473437418,105.924003124237,15509.640038277,211,"IROA_P05W83","SEROTONIN"
1869,162.054861308732,105.924003124237,14615.4225434895,211,"IROA_P05W83","SEROTONIN"
1870,130.065019157093,105.924003124237,12931.6858732626,211,"IROA_P05W83","SEROTONIN"
1871,160.114772244319,105.924003124237,11903.1813162676,211,"IROA_P05W83","SEROTONIN"
1872,117.057206254183,105.924003124237,11388.4682295853,211,"IROA_P05W83","SEROTONIN"
1873,430.914213210315,707.472009658813,753507.289422677,212,"IROA_P05W85","4-AMINOBENZOATE"
1874,498.90172285615,707.472009658813,377320.531462844,212,"IROA_P05W85","4-AMINOBENZOATE"
1875,362.926368852651,707.472009658813,338921.653417473,212,"IROA_P05W85","4-AMINOBENZOATE"
1876,566.889439900067,707.472009658813,333035.11677607,212,"IROA_P05W85","4-AMINOBENZOATE"
1877,770.852124890791,707.472009658813,238679.209707398,212,"IROA_P05W85","4-AMINOBENZOATE"
1878,838.839238923572,707.472009658813,204097.739617136,212,"IROA_P05W85","4-AMINOBENZOATE"
1879,906.82654014081,707.472009658813,138853.814795937,212,"IROA_P05W85","4-AMINOBENZOATE"
1880,974.815203548022,707.472009658813,101832.133999606,212,"IROA_P05W85","4-AMINOBENZOATE"
1881,1042.80319359205,707.472009658813,80772.6456933953,212,"IROA_P05W85","4-AMINOBENZOATE"
1882,1110.79168173076,707.472009658813,73382.2174436239,212,"IROA_P05W85","4-AMINOBENZOATE"
1883,110.060253754807,64.8329973220825,258335.910130656,213,"IROA_P05W86","2-AMINOPHENOL"
1884,111.063232108539,64.8329973220825,18120.5918953704,213,"IROA_P05W86","2-AMINOPHENOL"
1885,146.060214119982,311.53450012207,230977.586100102,214,"IROA_P05W88","INDOLE-3-PYRUVIC ACID"
1886,118.065409391898,311.53450012207,77820.567741849,214,"IROA_P05W88","INDOLE-3-PYRUVIC ACID"
1887,147.063231367065,311.53450012207,22707.4052134217,214,"IROA_P05W88","INDOLE-3-PYRUVIC ACID"
1888,117.057408113415,311.53450012207,12472.7014841073,214,"IROA_P05W88","INDOLE-3-PYRUVIC ACID"
1889,154.050212126456,64.1899967193604,1092044.72335226,215,"IROA_P05W90","3-AMINO-4-HYDROXYBENZOIC ACID"
1890,259.071148162507,64.1899967193604,173552.092464648,215,"IROA_P05W90","3-AMINO-4-HYDROXYBENZOIC ACID"
1891,155.05265067993,64.1899967193604,90511.5588409888,215,"IROA_P05W90","3-AMINO-4-HYDROXYBENZOIC ACID"
1892,154.146617497755,64.1899967193604,37170.3476406452,215,"IROA_P05W90","3-AMINO-4-HYDROXYBENZOIC ACID"
1893,136.038816474191,64.1899967193604,25971.035400385,215,"IROA_P05W90","3-AMINO-4-HYDROXYBENZOIC ACID"
1894,220.034509916288,331.984004974365,113428.356461705,216,"IROA_P05W95","INDOLE-3-ACETIC ACID"
1895,614.125693072436,331.984004974365,45910.2266333422,216,"IROA_P05W95","INDOLE-3-ACETIC ACID"
1896,130.064821217969,331.984004974365,37610.7849898275,216,"IROA_P05W95","INDOLE-3-ACETIC ACID"
1897,176.070252161557,331.984004974365,37590.8532133583,216,"IROA_P05W95","INDOLE-3-ACETIC ACID"
1898,417.079616735523,331.984004974365,35582.911415105,216,"IROA_P05W95","INDOLE-3-ACETIC ACID"
1899,485.067259861068,331.984004974365,29381.0226449086,216,"IROA_P05W95","INDOLE-3-ACETIC ACID"
1900,615.128491284776,331.984004974365,15422.4745694327,216,"IROA_P05W95","INDOLE-3-ACETIC ACID"
1901,879.158090624096,331.984004974365,14844.2173680716,216,"IROA_P05W95","INDOLE-3-ACETIC ACID"
1902,411.062552237657,331.984004974365,12088.8438577304,216,"IROA_P05W95","INDOLE-3-ACETIC ACID"
1903,221.037438643521,331.984004974365,12044.597634292,216,"IROA_P05W95","INDOLE-3-ACETIC ACID"
1904,215.14031828792,263.959007263184,1621141.23889483,217,"IROA_P06W04","DETHIOBIOTIN"
1905,197.129823053583,263.959007263184,1551606.05859541,217,"IROA_P06W04","DETHIOBIOTIN"
1906,237.121523158166,263.959007263184,831311.592378134,217,"IROA_P06W04","DETHIOBIOTIN"
1907,451.252974454462,263.959007263184,434717.468133162,217,"IROA_P06W04","DETHIOBIOTIN"
1908,473.234998806086,263.959007263184,239205.574001338,217,"IROA_P06W04","DETHIOBIOTIN"
1909,216.142218495203,263.959007263184,206305.012273626,217,"IROA_P06W04","DETHIOBIOTIN"
1910,198.131624740272,263.959007263184,201465.600536095,217,"IROA_P06W04","DETHIOBIOTIN"
1911,495.217211529704,263.959007263184,141960.908789358,217,"IROA_P06W04","DETHIOBIOTIN"
1912,259.103092216759,263.959007263184,110707.949288666,217,"IROA_P06W04","DETHIOBIOTIN"
1913,452.255852999631,263.959007263184,98904.6793992004,217,"IROA_P06W04","DETHIOBIOTIN"
1914,429.270865136251,263.959007263184,98501.5291745052,217,"IROA_P06W04","DETHIOBIOTIN"
1915,238.124112817815,263.959007263184,89942.9216998428,217,"IROA_P06W04","DETHIOBIOTIN"
1916,731.331438376657,263.959007263184,86273.7962687581,217,"IROA_P06W04","DETHIOBIOTIN"
1917,687.36716202121,263.959007263184,72083.8013916177,217,"IROA_P06W04","DETHIOBIOTIN"
1918,467.218015974048,263.959007263184,62634.6383243987,217,"IROA_P06W04","DETHIOBIOTIN"
1919,197.238493009307,263.959007263184,59712.4833435332,217,"IROA_P06W04","DETHIOBIOTIN"
1920,215.254116281955,263.959007263184,57136.9093715375,217,"IROA_P06W04","DETHIOBIOTIN"
1921,709.348519940895,263.959007263184,57019.2939980525,217,"IROA_P06W04","DETHIOBIOTIN"
1922,474.237846961755,263.959007263184,53730.2827851176,217,"IROA_P06W04","DETHIOBIOTIN"
1923,179.117699072949,263.959007263184,49089.7249723381,217,"IROA_P06W04","DETHIOBIOTIN"
1924,489.200721325058,263.959007263184,35716.2027874651,217,"IROA_P06W04","DETHIOBIOTIN"
1925,725.314682424579,263.959007263184,34572.3198677555,217,"IROA_P06W04","DETHIOBIOTIN"
1926,967.445108501711,263.959007263184,33342.6548809454,217,"IROA_P06W04","DETHIOBIOTIN"
1927,496.219905261963,263.959007263184,31619.5607882651,217,"IROA_P06W04","DETHIOBIOTIN"
1928,961.427601841491,263.959007263184,29872.852541175,217,"IROA_P06W04","DETHIOBIOTIN"
1929,732.33451362089,263.959007263184,29125.117163671,217,"IROA_P06W04","DETHIOBIOTIN"
1930,453.247519282656,263.959007263184,26705.280491471,217,"IROA_P06W04","DETHIOBIOTIN"
1931,154.12221752389,263.959007263184,25563.5157215517,217,"IROA_P06W04","DETHIOBIOTIN"
1932,688.369776995584,263.959007263184,24633.9736448741,217,"IROA_P06W04","DETHIOBIOTIN"
1933,430.273688024522,263.959007263184,22965.0038583779,217,"IROA_P06W04","DETHIOBIOTIN"
1934,681.350354646411,263.959007263184,22435.643486199,217,"IROA_P06W04","DETHIOBIOTIN"
1935,217.144122931613,263.959007263184,20683.8571028483,217,"IROA_P06W04","DETHIOBIOTIN"
1936,483.189848399109,263.959007263184,19373.7812927752,217,"IROA_P06W04","DETHIOBIOTIN"
1937,710.351515860653,263.959007263184,19264.5131158428,217,"IROA_P06W04","DETHIOBIOTIN"
1938,197.35178117638,263.959007263184,19013.8057705078,217,"IROA_P06W04","DETHIOBIOTIN"
1939,237.241704296526,263.959007263184,18413.5874877182,217,"IROA_P06W04","DETHIOBIOTIN"
1940,741.285452295934,263.959007263184,17793.0432918443,217,"IROA_P06W04","DETHIOBIOTIN"
1941,215.37275953032,263.959007263184,17507.7510445717,217,"IROA_P06W04","DETHIOBIOTIN"
1942,199.13362766837,263.959007263184,16873.4393467567,217,"IROA_P06W04","DETHIOBIOTIN"
1943,703.332274115823,263.959007263184,16561.6524507163,217,"IROA_P06W04","DETHIOBIOTIN"
1944,968.448800356455,263.959007263184,14740.3457951334,217,"IROA_P06W04","DETHIOBIOTIN"
1945,468.220721810178,263.959007263184,14053.1555985441,217,"IROA_P06W04","DETHIOBIOTIN"
1946,962.43056894922,263.959007263184,13594.5921857399,217,"IROA_P06W04","DETHIOBIOTIN"
1947,294.112284678373,263.959007263184,13292.3806103982,217,"IROA_P06W04","DETHIOBIOTIN"
1948,253.089590562212,263.959007263184,12948.1327736218,217,"IROA_P06W04","DETHIOBIOTIN"
1949,215.185036943054,263.959007263184,11964.7797737985,217,"IROA_P06W04","DETHIOBIOTIN"
1950,260.105857541513,263.959007263184,11814.0047386929,217,"IROA_P06W04","DETHIOBIOTIN"
1951,726.31675238516,263.959007263184,11187.6229890995,217,"IROA_P06W04","DETHIOBIOTIN"
1952,197.172460581201,263.959007263184,11108.6208434788,217,"IROA_P06W04","DETHIOBIOTIN"
1953,505.172152485865,263.959007263184,11073.4325729548,217,"IROA_P06W04","DETHIOBIOTIN"
1954,1197.54554377726,263.959007263184,9559.24349018605,217,"IROA_P06W04","DETHIOBIOTIN"
1955,160.076197118393,209.354996681213,1528881.741933,218,"IROA_P06W07","N-ACETYLSEROTONIN"
1956,241.094927104414,209.354996681213,981713.893150007,218,"IROA_P06W07","N-ACETYLSEROTONIN"
1957,219.112966025722,209.354996681213,942042.534790633,218,"IROA_P06W07","N-ACETYLSEROTONIN"
1958,161.078629337966,209.354996681213,174457.09440666,218,"IROA_P06W07","N-ACETYLSEROTONIN"
1959,202.08643124886,209.354996681213,151397.026127914,218,"IROA_P06W07","N-ACETYLSEROTONIN"
1960,255.074127485244,209.354996681213,136626.291581577,218,"IROA_P06W07","N-ACETYLSEROTONIN"
1961,242.097976898801,209.354996681213,126621.156124151,218,"IROA_P06W07","N-ACETYLSEROTONIN"
1962,220.115966059975,209.354996681213,124627.05013823,218,"IROA_P06W07","N-ACETYLSEROTONIN"
1963,233.092214390019,209.354996681213,90772.9577168548,218,"IROA_P06W07","N-ACETYLSEROTONIN"
1964,285.084922233327,209.354996681213,81509.4935726567,218,"IROA_P06W07","N-ACETYLSEROTONIN"
1965,437.218264974531,209.354996681213,68844.4425275642,218,"IROA_P06W07","N-ACETYLSEROTONIN"
1966,455.169294568015,209.354996681213,63356.3753913897,218,"IROA_P06W07","N-ACETYLSEROTONIN"
1967,457.184409434282,209.354996681213,57253.4509490124,218,"IROA_P06W07","N-ACETYLSEROTONIN"
1968,160.174401058025,209.354996681213,51894.1934908474,218,"IROA_P06W07","N-ACETYLSEROTONIN"
1969,159.067469838279,209.354996681213,46531.2112351771,218,"IROA_P06W07","N-ACETYLSEROTONIN"
1970,257.073570105665,209.354996681213,37147.6653235073,218,"IROA_P06W07","N-ACETYLSEROTONIN"
1971,447.165936382312,209.354996681213,35349.5940399208,218,"IROA_P06W07","N-ACETYLSEROTONIN"
1972,115.054167244839,209.354996681213,34844.1153408272,218,"IROA_P06W07","N-ACETYLSEROTONIN"
1973,201.102154907022,209.354996681213,33151.2133894942,218,"IROA_P06W07","N-ACETYLSEROTONIN"
1974,433.187090663329,209.354996681213,32038.3433250524,218,"IROA_P06W07","N-ACETYLSEROTONIN"
1975,435.202107740887,209.354996681213,24925.0254477913,218,"IROA_P06W07","N-ACETYLSEROTONIN"
1976,441.149041671736,209.354996681213,24576.646446269,218,"IROA_P06W07","N-ACETYLSEROTONIN"
1977,132.08023210944,209.354996681213,23930.3868682902,218,"IROA_P06W07","N-ACETYLSEROTONIN"
1978,219.228571680828,209.354996681213,21779.9912923944,218,"IROA_P06W07","N-ACETYLSEROTONIN"
1979,459.199040351749,209.354996681213,20321.3624644308,218,"IROA_P06W07","N-ACETYLSEROTONIN"
1980,241.216354239306,209.354996681213,20191.4745908035,218,"IROA_P06W07","N-ACETYLSEROTONIN"
1981,256.07741578762,209.354996681213,19600.7201038287,218,"IROA_P06W07","N-ACETYLSEROTONIN"
1982,203.089128052476,209.354996681213,19178.5123212647,218,"IROA_P06W07","N-ACETYLSEROTONIN"
1983,438.221211327438,209.354996681213,18512.2392419622,218,"IROA_P06W07","N-ACETYLSEROTONIN"
1984,160.277131222125,209.354996681213,17808.9448025031,218,"IROA_P06W07","N-ACETYLSEROTONIN"
1985,191.081212914142,209.354996681213,17749.5761190448,218,"IROA_P06W07","N-ACETYLSEROTONIN"
1986,456.172682662913,209.354996681213,17687.0725995803,218,"IROA_P06W07","N-ACETYLSEROTONIN"
1987,133.05597543286,209.354996681213,16802.2254771997,218,"IROA_P06W07","N-ACETYLSEROTONIN"
1988,117.057147336327,209.354996681213,16716.3332989076,218,"IROA_P06W07","N-ACETYLSEROTONIN"
1989,130.064883225992,209.354996681213,16048.1499851127,218,"IROA_P06W07","N-ACETYLSEROTONIN"
1990,143.072203923867,209.354996681213,15967.6133059097,218,"IROA_P06W07","N-ACETYLSEROTONIN"
1991,263.102626571875,209.354996681213,15834.4364251776,218,"IROA_P06W07","N-ACETYLSEROTONIN"
1992,217.097146994238,209.354996681213,15700.0807037266,218,"IROA_P06W07","N-ACETYLSEROTONIN"
1993,142.064623495608,209.354996681213,14519.7699630039,218,"IROA_P06W07","N-ACETYLSEROTONIN"
1994,160.114541457054,209.354996681213,14389.3538542701,218,"IROA_P06W07","N-ACETYLSEROTONIN"
1995,235.106540941232,209.354996681213,11539.8260214337,218,"IROA_P06W07","N-ACETYLSEROTONIN"
1996,221.118154803327,209.354996681213,10972.7661376249,218,"IROA_P06W07","N-ACETYLSEROTONIN"
1997,129.104926351626,122.230496406555,929601.228935027,219,"IROA_P06W09","ITACONATE"
1998,176.113511342938,122.230496406555,487801.362475321,219,"IROA_P06W09","ITACONATE"
1999,111.081145356438,122.230496406555,148072.208741808,219,"IROA_P06W09","ITACONATE"
2000,128.101775951546,122.230496406555,62381.9787990328,219,"IROA_P06W09","ITACONATE"
2001,220.077201006869,122.230496406555,33393.3392592529,219,"IROA_P06W09","ITACONATE"
2002,175.110852607257,122.230496406555,29061.4718732324,219,"IROA_P06W09","ITACONATE"
2003,344.087018374926,122.230496406555,28702.8016031748,219,"IROA_P06W09","ITACONATE"
2004,158.089787890408,122.230496406555,19400.6044071582,219,"IROA_P06W09","ITACONATE"
2005,233.076539486412,327.425994873047,242516.465012283,220,"IROA_P06W10","AZELAIC ACID"
2006,255.058360132053,327.425994873047,80977.1964030564,220,"IROA_P06W10","AZELAIC ACID"
2007,421.181159020586,327.425994873047,65350.4387008096,220,"IROA_P06W10","AZELAIC ACID"
2008,465.145406998194,327.425994873047,60504.5140662719,220,"IROA_P06W10","AZELAIC ACID"
2009,443.163192227606,327.425994873047,52146.4134975238,220,"IROA_P06W10","AZELAIC ACID"
2010,415.164449209792,327.425994873047,46935.9279887151,220,"IROA_P06W10","AZELAIC ACID"
2011,234.079729306277,327.425994873047,23761.9281969253,220,"IROA_P06W10","AZELAIC ACID"
2012,437.146701073418,327.425994873047,22873.8085900829,220,"IROA_P06W10","AZELAIC ACID"
2013,487.127486809803,327.425994873047,22020.9065084124,220,"IROA_P06W10","AZELAIC ACID"
2014,459.128224209698,327.425994873047,14479.4815187512,220,"IROA_P06W10","AZELAIC ACID"
2015,422.184096932954,327.425994873047,13516.2261445701,220,"IROA_P06W10","AZELAIC ACID"
2016,466.148983368494,327.425994873047,12042.4186005076,220,"IROA_P06W10","AZELAIC ACID"
2017,268.085625351685,327.425994873047,11966.5126550203,220,"IROA_P06W10","AZELAIC ACID"
2018,284.057891063986,327.425994873047,11794.5864195222,220,"IROA_P06W10","AZELAIC ACID"
2019,481.111827228766,327.425994873047,11789.5155063437,220,"IROA_P06W10","AZELAIC ACID"
2020,697.214476507264,327.425994873047,10983.3597020873,220,"IROA_P06W10","AZELAIC ACID"
2021,218.154058055506,280.270986557007,137293.913717375,221,"IROA_P06W18","TRANS-CINNAMALDEHYDE"
2022,219.157049878327,280.270986557007,20951.5699486353,221,"IROA_P06W18","TRANS-CINNAMALDEHYDE"
2023,219.06076063774,267.043991088867,231577.624061969,222,"IROA_P06W22","SUBERIC ACID"
2024,415.13200184135,267.043991088867,66380.6477713321,222,"IROA_P06W22","SUBERIC ACID"
2025,393.149801578914,267.043991088867,56705.2322871322,222,"IROA_P06W22","SUBERIC ACID"
2026,387.132931242034,267.043991088867,50918.3483559592,222,"IROA_P06W22","SUBERIC ACID"
2027,241.042461956314,267.043991088867,50144.0583839776,222,"IROA_P06W22","SUBERIC ACID"
2028,437.1138746614,267.043991088867,44068.5716688486,222,"IROA_P06W22","SUBERIC ACID"
2029,409.114965665102,267.043991088867,23111.0527543793,222,"IROA_P06W22","SUBERIC ACID"
2030,220.064008518854,267.043991088867,20303.8412590488,222,"IROA_P06W22","SUBERIC ACID"
2031,140.068152734141,267.043991088867,17611.6125270232,222,"IROA_P06W22","SUBERIC ACID"
2032,459.096038707987,267.043991088867,14039.7114283475,222,"IROA_P06W22","SUBERIC ACID"
2033,431.097079489343,267.043991088867,12523.9281976682,222,"IROA_P06W22","SUBERIC ACID"
2034,416.134642335022,267.043991088867,11743.7955935469,222,"IROA_P06W22","SUBERIC ACID"
2035,218.076295106958,251.828012466431,229209.205176321,223,"IROA_P06W25","N-ACETYL-L-LEUCINE"
2036,413.163200529945,251.828012466431,218410.619757309,223,"IROA_P06W25","N-ACETYL-L-LEUCINE"
2037,608.250858383738,251.828012466431,156438.998784927,223,"IROA_P06W25","N-ACETYL-L-LEUCINE"
2038,803.337994457171,251.828012466431,115465.355726639,223,"IROA_P06W25","N-ACETYL-L-LEUCINE"
2039,391.181175448146,251.828012466431,101806.852989602,223,"IROA_P06W25","N-ACETYL-L-LEUCINE"
2040,174.112147173261,251.828012466431,72947.9139229371,223,"IROA_P06W25","N-ACETYL-L-LEUCINE"
2041,385.164141066894,251.828012466431,71135.8619068508,223,"IROA_P06W25","N-ACETYL-L-LEUCINE"
2042,998.425357773542,251.828012466431,69013.1133083612,223,"IROA_P06W25","N-ACETYL-L-LEUCINE"
2043,196.094123296191,251.828012466431,62781.9437279264,223,"IROA_P06W25","N-ACETYL-L-LEUCINE"
2044,797.32112034037,251.828012466431,60228.8279970275,223,"IROA_P06W25","N-ACETYL-L-LEUCINE"
2045,602.233735558497,251.828012466431,44924.9562468878,223,"IROA_P06W25","N-ACETYL-L-LEUCINE"
2046,813.293389455873,251.828012466431,44317.5583618814,223,"IROA_P06W25","N-ACETYL-L-LEUCINE"
2047,609.253929939068,251.828012466431,41448.5750166823,223,"IROA_P06W25","N-ACETYL-L-LEUCINE"
2048,804.340895288152,251.828012466431,40727.3206130812,223,"IROA_P06W25","N-ACETYL-L-LEUCINE"
2049,128.106753594375,251.828012466431,40633.2210464698,223,"IROA_P06W25","N-ACETYL-L-LEUCINE"
2050,414.166187811753,251.828012466431,39555.8759746634,223,"IROA_P06W25","N-ACETYL-L-LEUCINE"
2051,407.146189783118,251.828012466431,38112.9890701353,223,"IROA_P06W25","N-ACETYL-L-LEUCINE"
2052,992.407913887322,251.828012466431,37389.7133574874,223,"IROA_P06W25","N-ACETYL-L-LEUCINE"
2053,132.101615712306,251.828012466431,35058.5683159906,223,"IROA_P06W25","N-ACETYL-L-LEUCINE"
2054,999.428147094891,251.828012466431,30499.8761994229,223,"IROA_P06W25","N-ACETYL-L-LEUCINE"
2055,156.10157061433,251.828012466431,28339.9772573272,223,"IROA_P06W25","N-ACETYL-L-LEUCINE"
2056,1187.49827820834,251.828012466431,25508.8232532456,223,"IROA_P06W25","N-ACETYL-L-LEUCINE"
2057,558.269475280666,251.828012466431,24515.4339283095,223,"IROA_P06W25","N-ACETYL-L-LEUCINE"
2058,1193.51520462613,251.828012466431,22545.66611377,223,"IROA_P06W25","N-ACETYL-L-LEUCINE"
2059,798.323861391223,251.828012466431,20767.5708066686,223,"IROA_P06W25","N-ACETYL-L-LEUCINE"
2060,219.079126919031,251.828012466431,20151.5859480416,223,"IROA_P06W25","N-ACETYL-L-LEUCINE"
2061,580.251528286497,251.828012466431,19281.7869307665,223,"IROA_P06W25","N-ACETYL-L-LEUCINE"
2062,392.183696370206,251.828012466431,18802.1646697412,223,"IROA_P06W25","N-ACETYL-L-LEUCINE"
2063,815.294936315871,251.828012466431,17276.3177378072,223,"IROA_P06W25","N-ACETYL-L-LEUCINE"
2064,401.136256869773,251.828012466431,16718.0607779653,223,"IROA_P06W25","N-ACETYL-L-LEUCINE"
2065,86.0966475141373,251.828012466431,16655.5075341745,223,"IROA_P06W25","N-ACETYL-L-LEUCINE"
2066,993.411134007672,251.828012466431,16060.7657971448,223,"IROA_P06W25","N-ACETYL-L-LEUCINE"
2067,814.296343169482,251.828012466431,15445.4565135595,223,"IROA_P06W25","N-ACETYL-L-LEUCINE"
2068,423.117991823263,251.828012466431,15253.4850286525,223,"IROA_P06W25","N-ACETYL-L-LEUCINE"
2069,618.206506670838,251.828012466431,14512.0289432207,223,"IROA_P06W25","N-ACETYL-L-LEUCINE"
2070,1188.50128882217,251.828012466431,13801.747249802,223,"IROA_P06W25","N-ACETYL-L-LEUCINE"
2071,386.166995381913,251.828012466431,12693.4155042252,223,"IROA_P06W25","N-ACETYL-L-LEUCINE"
2072,1194.51842086871,251.828012466431,11877.2464085916,223,"IROA_P06W25","N-ACETYL-L-LEUCINE"
2073,603.236860749781,251.828012466431,11467.1648783444,223,"IROA_P06W25","N-ACETYL-L-LEUCINE"
2074,250.143766405721,222.421002388,163817.177280127,224,"IROA_P06W28","2-OXOADIPATE"
2075,251.146700696243,222.421002388,24685.939628002,224,"IROA_P06W28","2-OXOADIPATE"
2076,125.985999900516,24.4169998168945,199652.345057728,225,"IROA_P06W30","PROPYNOATE"
2077,214.917534318749,24.4169998168945,108814.333344148,225,"IROA_P06W30","PROPYNOATE"
2078,255.944251674513,24.4169998168945,71045.5563657215,225,"IROA_P06W30","PROPYNOATE"
2079,84.9600628165039,24.4169998168945,43927.1800616498,225,"IROA_P06W30","PROPYNOATE"
2080,167.012530583742,24.4169998168945,24543.210586591,225,"IROA_P06W30","PROPYNOATE"
2081,227.028855976895,226.883997917175,104796.248354113,226,"IROA_P06W32","HOMOVANILLATE"
2082,431.06859947716,226.883997917175,40968.7046156029,226,"IROA_P06W32","HOMOVANILLATE"
2083,499.056127823731,226.883997917175,18452.3531007406,226,"IROA_P06W32","HOMOVANILLATE"
2084,635.107966187239,226.883997917175,10708.5522481662,226,"IROA_P06W32","HOMOVANILLATE"
